OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,latitude,longitude
1326,SPEEDWAY #7949,US-301/US-264 ALT & CR-1674,Wilson,NC,205,3.199,35.6955564,-77.9386389
1333,PUMP & PANTRY #15,US-30,Grand Island,NE,330,3.30733333,40.932448,-98.3166425
1340,BORDENTOWN VALERO,"NJ TNPK, EXIT 7 & US-206",Bordentown,NJ,230,3.499,40.148365,-74.708173
1342,Delta,"I-80, EXIT 47B",Fairfield,NJ,115,3.20233333,40.88371,-74.30598
1344,BOLLA TRUCK STOP #193,US-202 & SR-17,Mahwah,NJ,115,3.53233333,41.1071903,-74.1498497
1348,GLOBAL,SR-73,Palmyra,NJ,150,3.359,40.0070565,-75.0282271
1356,LOVES TRAVEL STOP #257,"I-40 & HORIZON, EXIT 79",Milan,NM,580,3.59066666,35.1697175,-107.8908919
1364,7- ELEVEN #40507,"I-80/I-90, MM 56 WB",Rolling Prairie,IN,465,3.98233333,41.674502,-86.622183
1372,PILOT TRAVEL CENTER #469,"I-77, EXIT 101 & SR-627",Canton,OH,249,3.62233333,40.7985464,-81.3749508
1376,FUEL MART #782,"I-75, EXIT 118",Lima                                    ,OH,411,3.08566666,40.7399785,-84.105006
1379,TA LODI TRAVEL CENTER,"I-71, EXIT 209 & I-76/US-224, EXIT 1",Seville,OH,305,3.739,41.010077,-81.8622222
1384,SUNOCO,"I-80/I-90, EXIT 13 & US-20ALT/SR-15",Montpelier,OH,550,3.41566666,41.5844951,-84.6055076
1391,ONCUE EXPRESS #2045,"I-35, EXIT 203 & SR-15",Billings,OK,500,3.21566666,36.5289239,-97.4439362
1395,DOMINO FOOD AND FUEL #1,"I-40, EXIT 66",Clinton                                 ,OK,483,3.099,35.505003,-98.973886
1404,ONE9 #339,"I-74, EXIT 4 & SR-63",Covington,IN,375,3.26233333,40.141259,-87.39307
1414,SAC SHOP #507,"I-70, EXIT 12/161",Breezewood                              ,PA,14,4.099,39.9990119,-78.2404221
1424,GETTYSBURG TRAVEL PLAZA,US-15 & SR-394,Gettysburg,PA,70,3.899,39.8308973,-77.231012
1428,CIRCLE K #4702408,"I-65, EXIT 168 & SR-38/SR-25",Lafayette,IN,375,3.43233333,40.4191229,-86.8919011
1432,KWIK FILL #259,"I-81, EXIT 57",Mechanicsburg                           ,PA,70,4.049,40.213158,-77.007868
1444,PILOT TRAVEL CENTERS #346,"I-20, EXIT 92 & US-601",Lugoff,SC,135,3.43233333,34.2273712,-80.6892487
1445,PILOT TRAVEL CENTERS #402,"I-80, EXIT 367",Cheyenne,WY,795,3.709,41.138437,-104.812406
1447,HOT SPOT #3005,US-221,Chesnee,SC,210,3.199,35.144527,-81.838334
1453,EXPRESS STOP,US-278/SR-101/SR-6 & SR-113,Rockmart,GA,193,3.319,34.0026005,-85.0416133
1455,PETRO FLORENCE,"I-95, EXIT 169",Florence,SC,46,3.32566666,34.182369,-79.786461
1461,CIRCLE K #2705370,"I-26, EXIT 15 & US-176",Inman,SC,210,3.099,35.047841,-82.0906082
1464,CIRCLE K #2723254,"I-20, EXIT 55 & SR-6",Lexington,SC,135,3.199,33.984846,-81.214015
1470,CIRCLE K #2705348,US-1,Beech Island,SC,135,3.159,33.4280649,-81.8891583
1479,TA SPARTANBURG TRAVEL CENTER,"I-85, EXIT 63 & SR-290",Duncan,SC,210,3.43233333,34.9378962,-82.1451096
1487,ROADRUNNER MARKET #6019,"I-81, EXIT 36 NORTH",Greeneville                             ,TN,405,3.499,36.1631981,-82.8310464
1492,MAPCO #3538,"I-24, EXIT 174",Chattanooga,TN,285,2.899,35.091981,-85.234979
1507,CIRCLE K #4703941,"I-55, EXIT 5A",Memphis,TN,435,3.189,35.112125,-89.954644
1516,LOVES TRAVEL STOP #261,I-27 EXIT 116,Amarillo,TX,585,3.23233333,35.20729,-101.8371192
1531,CircleK #4702365,"I-74, EXIT 112 & SR-9",Shelbyville,IN,375,3.509,39.5214373,-85.7769238
1533,YESWAY #1157,US-62,Brownfield,TX,700,2.99233333,33.1811661,-102.274237
1546,SHELL,"I-35, EXIT 86 & SR-85",Dilley,TX,740,3.099,28.6695971,-99.1672017
1548,TOOT N TOTUM #107,US-287,Dumas,TX,585,3.03233333,35.8303216,-101.9732855
1552,STRIPES #40911,US-59 & SR-16,Freer,TX,625,3.099,27.8829016,-98.6006381
1555,SEIBERT TRAVEL PLAZA,"I-70, EXIT 405 & SR-59",Seibert,CO,800,3.499,39.298321,-102.86912
1560,CATTREZ,US-20 & SR-5,Irving,NY,38,2.899,42.565576,-79.1089618
1560,CATTREZ,US-20 & SR-5,Irving,NY,38,2.999,42.565576,-79.1089618
1562,I MART #108,"I-40, EXIT 108",Wildersville                            ,TN,435,3.099,35.78145,-88.36032
1567,KUM & GO #4110,"I-235, EXIT 11",Des Moines,IA,320,3.02733333,41.574349,-93.61043
1579,FLYING J TRAVEL PLAZA #924- TOWN PUMP,"I-15, EXIT 122 & I-90 MM220",Butte                                   ,MT,816,3.56566666,46.0131505,-112.536508
1582,LOVES TRAVEL STOP #250,I-40 EXIT 60,Amarillo,TX,585,3.314,35.20729,-101.8371192
1585,Stripes 7Fleet #42498,US-385 & CR-1910,Andrews,TX,710,3.369,32.3187158,-102.545715
1590,ROAD RANGER #240,"I-80 & I-94, EXIT 15-A",Lake Station,IN,365,3.559,41.5750369,-87.2389246
1596,FLYING J #305,"I-40, EXIT 39",Jamestown,NM,580,3.44233333,35.480487,-108.430767
1597,7-ELEVEN #36156,"I-70 & SR-519, EXIT 25/333",Eighty Four,PA,165,4.999,40.1827171,-80.1331455
1599,ONVO TRAVEL PLAZA,"I-81, EXIT 10",Mc Graw,NY,220,3.439,41.814431,-78.568981
1599,ONVO TRAVEL PLAZA,"I-81, EXIT 10",Mc Graw,NY,220,3.459,41.814431,-78.568981
1602,CIRCLE K #2723387,US-98,Beaumont,MS,620,3.56566666,31.1703108,-88.9427697
1606,DONNAS TRAVEL PLAZA,"I-5, EXIT 202",Marysville,WA,962,4.559,48.062073,-122.160311
1610,TA BALTIMORE TRAVEL CENTER,"I-95, EXIT 57",Baltimore                               ,MD,22,4.759,39.1796388,-76.6695607
1618,GO MART FOOD STORE #33,US-33,Ripley                                  ,WV,44,3.499,38.8204151,-81.7267036
1621,CIRCLE K #2709337,"I-65, EXIT 262B",Birmingham                              ,AL,615,3.489,33.530651,-86.800929
1622,RACEWAY #6973,US-380 & SR-114/SR-101,Bridgeport,TX,630,2.78233333,33.2101155,-97.7547552
1623,SAPP BROS TRAVEL CENTER,"I-70 & I-270, EXIT 278",Commerce City,CO,800,3.389,39.85778,-104.91278
1625,PILOT TRAVEL CENTERS #60,"I-26, EXIT 159",Bowman                                  ,SC,42,3.43233333,33.3487699,-80.6828713
1632,PILOT TRAVEL CENTERS #266,"I-10, EXIT 139 & SR-292",Las Cruces                              ,NM,640,3.19066666,32.3140354,-106.779807
1633,7-ELEVEN #36302,"I-35, EXIT 144",Von Ormy,TX,740,3.109,29.278779,-98.658588
1634,PILOT TRAVEL CENTERS #40,"I-94, EXIT 322",Oak Creek,WI,444,3.889,42.879225,-87.914669
1644,ALLSUPS CONVENIENCE STORE #2414,"I-20, EXIT 235",Roscoe,TX,575,2.929,32.441615,-100.539297
1646,SPEEDWAY #8310,US-6  & US-31,Plymouth,IN,465,3.609,41.350048,-86.321181
1647,SPEEDWAY #8305,US-41 & SR-312,Hammond,IN,290,3.76566666,41.6173959,-87.5220108
1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.569,41.8513183,-87.620426
1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.599,41.8513183,-87.620426
1654,CEFCO #3,US-77/US190/SR-36,Cameron,TX,670,2.989,30.858717,-96.975012
1661,CHEVRON,"I-20, EXIT 101 & SR-151",Calhoun,LA,590,3.159,32.5126469,-92.3584744
1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.149,42.946202,-74.370213
1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.189,42.946202,-74.370213
1670,Petro Stopping Center #54,"I-44, EXIT 4 & SR-3",Joplin,MO,277,3.449,37.0841838,-94.5133385
1671,LOVES TRAVEL STOP #412,"I-95, EXIT 77",Dunn,NC,205,3.699,35.3076902,-78.6093257
1672,HANA TRAVEL PLAZA,"I-40,  EXIT 77",Amarillo,TX,585,2.899,35.221849,-101.840963
1699,ALLENS FOOD MART280,US-280/US-231/SR-53/SR-38 & CR-8/CR-34,Sylacauga,AL,615,3.799,33.170482,-86.2514099
1700,TOPPS FUEL STOPS,US-259/SR-49,Daingerfield,TX,723,3.109,33.0438587,-94.7260103
1720,TOOT N TOTUM #120,US-54 & S WESTERN AVE,Liberal,KS,585,3.01566666,37.0677056,-100.9388587
1749,HIGHWAY 96 FUEL STOP,US-96 & SR-62/FM-1004,Buna                                    ,TX,610,3.149,30.4264179,-93.983416
1753,PWI #169,"I-35/US-77, EXIT 359 & CR-1304",Abbott,TX,765,2.899,31.8899302,-97.0870831
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.199,43.39594,-85.468306
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.599,43.39594,-85.468306
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.099,43.39594,-85.468306
1791,PILOT TRAVEL CENTERS #257,"I-20, EXIT 126 & FM-1788",Midland                                 ,TX,710,3.56566666,31.9973662,-102.077948
1807,LOVES TRAVEL STOP #229,I-40 EXIT 96 & SR-207,Panhandle,TX,585,3.314,35.3454637,-101.3806571
1810,KENT KWIK #804,US-83,Perryton,TX,585,2.999,36.4419725,-100.8029034
1829,PILOT TRAVEL CENTERS #96,"SR- 60 & FL TURNPIKE, EXIT 193",Okeechobee,FL,143,3.719,27.2437062,-80.8299044
1829,PILOT TRAVEL CENTER #96,"SR- 60 & FL TURNPIKE, EXIT 193",Okeechobee,FL,143,3.699,27.2437062,-80.8299044
1832,CORNER FUEL CENTER,US-49,Hattiesburg,MS,620,3.299,31.2559336,-89.2803035
1834,PUMP N PANTRY #15,"I-20, EXIT 617 & US-59",Marshall,TX,766,2.899,32.545546,-94.364661
1849,Stripes #42457,US-67/US-277,San Angelo,TX,740,3.244,31.492962,-100.3771596
1855,EXIT 76 AUTO TRUCK PLAZA,US-131,Byron Center,MI,344,3.499,42.7893237,-85.6682702
1858,FLYING J TRAVEL PLAZA #737,"I-10, EXIT 583",San Antonio                             ,TX,740,3.224,29.4246002,-98.4951405
1859,GO MART FOOD STORE #44,"I-79, EXIT 67 & US-19/SR-4",Sutton,WV,44,3.559,38.6641653,-80.7093066
1860,MR FUEL #278,"I-75/71, EXIT 175 & SR-338",Walton,KY,300,3.019,38.8756194,-84.6102213
1861,PETRO STOPPING CENTER #315,"I-40, EXIT 66",Kingman,AZ,910,3.899,35.208957,-114.023342
1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor                           ,MI,465,3.799,42.111161,-86.45104
1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor                           ,MI,465,3.499,42.111161,-86.45104
1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.749,41.828637,-86.251468
1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.849,41.828637,-86.251468
1874,CIRCLE K #2744529,US-175,Seagoville,TX,630,2.95066666,32.660263,-96.570242
1879,HOLIDAY STATIONSTORE #3552,"I-35, EXIT 81 & SR-70",Lakeville,MN,448,3.549,44.650051,-93.2432791
1888,STRIPES 7FLEET #42449,US-87,Sterling City,TX,710,3.28066666,31.8369062,-100.9990743
1889,TOOT N TOTUM #105,US-54 & US-287,Stratford,TX,585,2.96566666,36.3851918,-102.123709
1893,MIKE MCDONALD TRUCK STOP,"I-20, EXIT 509",Terrell                                 ,TX,637,2.87066666,32.7359626,-96.2752569
1894,CIRCLE K #2741544,"I-37 & SR-72, EXIT 69",Three Rivers,TX,747,3.06566666,28.4647614,-98.1809755
1897,YESWAY #1077,"I-20/US-84, EXIT 278",Tye,TX,575,2.87566666,32.4545421,-99.8685101
1905,LUCKY TRUCK STOP,US-82,Whitesboro                              ,TX,630,2.88566666,33.6746597,-96.8891849
1909,RALLYSTOP #1,"I-15, EXIT 62",Cedar City,UT,791,3.459,37.693327,-113.064145
1914,LOVES TRAVEL STOP #792,"I-70, EXIT 160",Green River,UT,835,3.709,38.991788,-110.11284
1921,BELL TRUCK STOP,"I-80, EXIT 146",Park City,UT,835,3.45233333,40.64482,-111.496653
1923,SCENIC QUIK STOP,"I-70, EXIT 54 & US-89",Salina,UT,835,3.459,38.927041,-111.863495
1930,CASEYS #3058,"I-35, EXIT 19 & US-160 E",Wellington,KS,570,3.299,37.2675076,-97.3999395
1931,RBS ONE STOP,"I-15, EXIT 320",Woods Cross                             ,UT,835,3.459,40.873884,-111.917771
1934,CIRCLE K #2723710,"I-77, EXIT 24",Austinville,VA,185,3.24066666,36.85123,-80.91202
1936,QUICK STOP MARKET #36,"I-81, EXIT 10 & US-11",Bristol,VA,185,3.399,36.5959685,-82.1885009
1940,7-ELEVEN #40063,"I-81, EXIT 98 & SR-100",Dublin,VA,65,3.199,37.1046408,-80.6850558
1944,LOVES TRAVEL STOPS #399,"I-77, EXIT 1 & SR-620",Lambsburg,VA,65,3.589,36.58541,-80.76118
1944,LOVES TRAVEL STOP #399,"I-77, EXIT 1 & SR-620",Lambsburg,VA,65,3.589,36.58541,-80.76118
1950,7-ELEVEN #34515,"I-81, EXIT 205",King George,VA,180,3.399,38.2663841,-77.1805099
1951,CIRCLE K #2723713,"I-81, EXIT 205",Staunton,VA,185,3.38566666,38.1495947,-79.072557
1953,FAS MART #3555,"I-64, EXIT 136 & US-15",Gordonsville,VA,180,3.699,38.1347217,-78.1865043
1954,Joe's Kwik Mart #8409,US-58 & CR-645,Suffolk,VA,130,3.03233333,36.7281341,-76.5834683
1956,PILOT TRAVEL CENTER #4642,"I-81, EXIT 291",Toms Brook,VA,60,3.659,38.946926,-78.439519
1958,SPEEDWAY #4618,"I-81 & I-77, EXIT 77",Wytheville,VA,185,3.41233333,36.9479966,-81.0869747
1960,MAPLEWOOD IRVING,"I-89, EXIT 7",Montpelier                              ,VT,170,3.699,44.263716,-72.57541
1962,SUPER QUIK,"I-64, EXIT 172 & SR-1/SR-7",Grayson,KY,255,3.799,38.3325812,-82.9485023
1976,One9 #963,"I-90, EXIT 276",Spokane                                 ,WA,970,3.989,47.6571934,-117.42351
1976,One9 #963,"I-90, EXIT 276",Spokane                                 ,WA,970,3.959,47.6571934,-117.42351
1977,GEE CEES TRUCK STOP,"I-5, EXIT 57",Toledo,WA,977,3.839,46.438612,-122.84894
1983,KWIK TRIP #427,"US-53, EXIT 110 & SR-40",Bloomer,WI,295,3.41566666,45.101597,-91.491339
1985,Camp Douglas BP,"I-90 & I-94, EXIT 55",Camp Douglas                            ,WI,420,3.154,43.9193145,-90.2681006
2000,RIVER CITY TRAVEL PLAZA,US-41,Marinette,WI,360,3.399,45.08363,-87.658534
2002,KWIK TRIP #222,US-53/US-2,Superior,WI,334,3.339,46.7359035,-92.1930571
2009,KWIK TRIP #139,"I-43, EXIT 120 & CR-V/CR-OK",Sheboygan,WI,444,3.29066666,43.7508284,-87.71453
2020,BFS FOODS #72,"I-68, EXIT 23 & SR-26",Bruceton Mills,WV,165,3.499,39.6589554,-79.6396445
2021,GO MART FOOD STORE #59,"I-64, EXIT 15 & US-60",Huntington,WV,255,3.499,38.4192496,-82.445154
2022,GO MART FOOD STORE #86,"I-79, EXIT 40 & SR-16",Ivydale                                 ,WV,44,3.599,47.6442986,-121.915428
2029,HOMAX SERVICE,"I-25, EXIT 188",Mills                                   ,WY,790,3.169,42.841927,-106.367935
2030,GHOST TOWN FUEL STOP,US-26/US-20,Casper,WY,790,3.429,42.8584904,-106.3355621
2034,TA CHEYENNE TRAVEL CENTER,"I-80, EXIT 377 & SR-217/CR-140",Cheyenne,WY,795,3.699,41.139981,-104.820246
2040,Fast Stop Travel Centers #1133,"I-25, EXIT 126 & US-18/20",Douglas,WY,790,3.499,43.5716236,-73.3133908
2041,PINE BLUFFS SINCLAIR,"I-80, EXIT 401 & US-30",Pine Bluffs,WY,795,3.699,41.179678,-104.0667789
2044,One9 #1251,"I-80, EXIT 173",Wamsutter,WY,795,3.499,41.668378,-107.979034
2074,STRIPES #40522,"I-10, EXIT 550",San Antonio,TX,740,3.059,29.4246002,-98.4951405
2076,ALLSUPS CONVENIENCE STORE #2159,US-283 BUS/US-277 BUS & SR-422,Seymour,TX,770,3.299,33.5942438,-99.2603073
2078,ALLSUPS CONVENIENCE STORE #2366,US-84 & CR-3300,Slaton                                  ,TX,700,2.969,33.4343676,-101.643524
2084,Main Street Market #112,"I-20, EXIT 73",Wickett,TX,710,2.879,31.568452,-103.00384
2087,LWS TRUCK STOP,SR-30,Logan,UT,835,3.42566666,41.7313063,-111.834914
2088,FLYING J TRAVEL PLAZA #773,"I-70, EXIT 40",Richfield                               ,UT,835,3.699,38.772523,-112.088746
2089,FLYING J TRAVEL PLAZA #774,"I-84, EXIT 7",Snowville                               ,UT,835,3.749,41.972778,-112.716387
2115,KWIK TRIP #838,SR-23/SR-33,Reedsburg,WI,420,3.194,43.5325234,-90.0080595
2125,BIG D #44,"I-80, EXIT 311 & SR-130",Laramie,WY,795,3.249,41.313704,-105.602581
2144,Mountain View Truck Stop,US-15,Thurmont,MD,60,4.099,39.687918,-77.334139
2152,SPEEDWAY #4709,"I-90, EXIT 102",Fairmont,MN,425,3.299,43.64956,-94.467251
2167,PILOT TRAVEL CENTERS #134,"I-94, EXIT 171 (CR 75)",Saint Cloud,MN,451,3.28733333,45.570311,-94.09481
2182,PILOT TRAVEL CENTER #4649,"I-64 & I-81, EXIT 205",Raphine,VA,185,3.659,37.9373548,-79.2328102
2192,GO MART FOOD STORE #51,US-19/SR-129,Mount Nebo                              ,WV,44,3.599,38.2030622,-80.8564495
2194,A AND A TRUCKSTOP,US-35 & CR-41,Jackson,OH,315,3.799,39.0520169,-82.6365537
2196,Certified Oil #400410,I-76 EXIT 43,Ravenna,OH,249,3.31566666,41.157557,-81.242047
2204,NATURAL BRIDGE SHELL,US-278 & SR-5,Lynn,AL,615,3.68233333,34.0470483,-87.54974
2209,Roadrunner #471,"I-40/US-65, EXIT 142 & SR-365",North Little Rock,AR,695,3.03233333,34.769536,-92.2670941
2219,PILOT TRAVEL CENTER #66,"I-85, EXIT 129",Braselton,GA,16,3.27233333,34.10326,-83.831106
2219,PILOT TRAVEL CENTERS #66,"I-85, EXIT 129",Braselton,GA,16,3.27233333,34.10326,-83.831106
2223,PO JOS GAS N GO,"I-16 SR-404, EXIT 116 & US-301/SR-73",Register,GA,195,3.23233333,32.3671237,-81.8840039
2227,SPEEDWAY #7448,SR-59,Naperville,IL,293,3.299,41.7728699,-88.1479278
2227,SPEEDWAY #7448,SR-59,Naperville,IL,293,3.359,41.7728699,-88.1479278
2231,QUIKTRIP #605,"I-270, EXIT 33",Saint Louis,MO,540,2.899,38.633024,-90.244086
2255,S&G #36,"I-280, EXIT 2 & SR-795",Millbury,OH,550,3.49233333,41.5659599,-83.4248634
2267,Circle K #4703917,"I-65, EXIT 112 & SR-25",Cross Plains,TN,460,2.949,36.5486597,-86.6961102
2283,CIRCLE K #2707321,SR-60,Bartow,FL,225,3.52233333,27.9080681,-81.7989552
2287,SAC SHOP #511,"I-76/I-70, EXIT 146 & I-99/US-220 EXIT 1",Bedford,PA,14,4.099,40.0186921,-78.5039069
2306,SCOTCHMAN #3894,"I-77, EXIT 73 & SR-901",Rock Hill,SC,210,3.079,34.9248667,-81.0250784
2310,MAPCO #3686,"I-24, EXIT 175",Chattanooga,TN,285,2.889,35.091981,-85.234979
2311,SHELL,"I-24 & EPPS MILL RD, EXIT 89",Christiana                              ,TN,460,3.13233333,35.71007,-86.39944
2331,PINNERS POINT,SR-135,Portsmouth,VA,130,3.499,36.8320081,-76.297699
2336,FLYING J TRAVEL PLAZA #754,"I-77 & I-81, EXIT 77",Wytheville,VA,185,3.549,36.9479966,-81.0869747
2340,RSTORE #4478,SR-8 & SR-13,Prentice,WI,395,3.039,45.5459408,-90.2875802
2557,PWI #106,"I-30, EXIT 77B",Royse City,TX,630,2.899,32.971462,-96.330093
2602,PILOT TRAVEL CENTERS #9,"I-75, EXIT 36",Franklin,OH,407,3.35233333,39.563102,-84.295515
2623,TA JANESVILLE TRAVEL CENTER,"I-90/I-39, EXIT 171B & US-14",Janesville,WI,420,3.299,42.6829765,-89.0226793
2626,WEST END SINCLAIR,"I-80, EXIT 211",Rawlins,WY,838,3.319,41.7907878,-107.239176
2629,PILOT TRAVEL CENTERS #253,"I-295 & NJ TRNPK,  EXIT 2B",Penns Grove,NJ,243,3.989,39.7295581,-75.4679734
2635,FLYING J #584,"I-5, EXIT 278",Aurora,OR,935,3.859,45.2310497,-122.755035
2638,PIT STOP TRAVEL CENTER,US-789,Riverton                                ,WY,790,4.399,43.0553524,-108.380764
2640,LITTLE NASHVILLE,"I-64, EXIT 50 & SR-127",Nashville,IL,540,3.399,38.342557,-89.381559
2640,LITTLE NASHVILLE,"I-64, EXIT 50 & SR-127",Nashville,IL,540,3.299,38.342557,-89.381559
2644,FREDERICKS TRAVEL CENTER,"I-25/US-87, EXIT 235 & SR-52",Erie,CO,800,3.499,40.0502623,-105.049981
2756,PAR MAR FOOD STORE #89,"I-77/SR-2, EXIT 170 & SR-14 E",Mineral Wells,WV,430,3.499,39.1904082,-81.5320773
2761,PONY EXPRESS SERVICE CENTER,US-36 & SR-148,Hanover,KS,316,2.95566666,39.893892,-96.87947
2764,LOVES TRAVEL STOP #046,US-64/54 & SR-94,Hooker,OK,585,3.56233333,36.8609639,-101.214077
2765,LOVES TRAVEL STOP #023,US-50 & US-287,Lamar,CO,525,3.46233333,38.0871338,-102.6192251
2772,PILOT TRAVEL CENTERS #29,"I- 80, EXIT 144; I-69, EXIT 357",Fremont                                 ,IN,465,3.899,41.7308834,-84.9327395
2772,PILOT TRAVEL CENTER #29,"I- 80, EXIT 144; I-69, EXIT 357",Fremont                                 ,IN,465,3.899,41.7308834,-84.9327395
2779,Stinker #121,I-84 & EXIT 208,Heyburn,ID,787,3.56066666,42.5585202,-113.763904
2788,JIFFY MART #451,"I-91, EXIT 17 & SR-302",Wells River,VT,39,3.569,44.1542997,-72.0471635
2805,Fast Stop Travel Centers #1145,"I-15,  EXIT 31",Downey,ID,825,3.799,42.4285297,-112.124407
2807,SUDDEN SERVICE #25,"I-24, EXIT 11",Clarksville,TN,460,3.30733333,36.575216,-87.333526
2811,KWIK FILL #22,"I-90, EXIT 40 & SR-34/SR-31",Weedsport,NY,220,3.899,43.048677,-76.5627197
2817,Chevron #382354,"I-5/US-12, EXIT 72",Chehalis,WA,977,4.299,46.66986,-122.973954
2848,TA TONOPAH TRAVEL CENTER,"I-10, EXIT 103",Tonopah,AZ,930,3.939,33.4938042,-112.936905
2851,SPEEDWAY #2958,"I-8, EXIT 12",Yuma,AZ,900,3.479,32.7254216,-114.6198088
2862,TA TALLULAH TRAVEL CENTER,"I-20, EXIT 171 & US-65",Tallulah,LA,760,3.209,32.4084539,-91.1869112
2864,KUM & GO #0493,I-49 BUS/SR-59,Neosho,MO,535,3.059,36.8805019,-94.4267875
2875,CIRCLE K #2744138,"I-25, EXIT 101 & US-50/SR-47",Pueblo,CO,803,3.399,38.293737,-104.606727
2883,PILOT TRAVEL CENTER #293,"I-75, EXIT 341 & CR-484",Ocala                                   ,FL,140,3.41233333,29.19339,-82.136635
2883,PILOT TRAVEL CENTERS #293,"I-75, EXIT 341 & CR-484",Ocala                                   ,FL,140,3.359,29.19339,-82.136635
2885,SP Truckstop & Travel Center,US-84/SR-38,Bainbridge,GA,20,3.599,30.8907582,-84.5682321
2889,MOULTON COWBOYS,SR-157,Moulton                                 ,AL,615,3.099,34.4817816,-87.2919449
2891,PETRO STOPPING CENTER #338,"I-80, EXIT 21",Sparks,NV,966,3.949,39.5404679,-119.7487235
2895,EAGLE TRUCK STOP,I-77 EXIT 81,New Philadelphia,OH,249,3.31566666,40.4897871,-81.4456706
2896,NORTH LEWISTON DYNAMART,US-12 & SR 128,Lewiston,ID,970,3.669,46.4195913,-117.0216144
2897,GAS N GO #15,"I-80, EXIT 41",Lyman,WY,827,3.46566666,41.327394,-110.297477
2910,FLYING J TRAVEL PLAZA #685,"I-29 & I- 94, EXIT 349",Fargo                                   ,ND,341,3.569,46.877229,-96.789821
2913,ONE9#226,"I-40, EXIT 417 & SR-92",Dandridge,TN,405,3.259,36.0153693,-83.4148895
2915,TP TRUCK STOP,"I-15, EXIT 80",Fort Hall                               ,ID,825,3.519,43.019047,-112.451642
2917,GOLDYS TRUCK PLAZA,US-29,Rustburg,VA,185,3.519,37.2768113,-79.1008543
2922,LOVES TRAVEL STOP #210,"I-40, EXIT 158",Albuquerque,NM,580,3.52066666,35.128683,-106.579128
2923,LOVES TRAVEL STOP #435,"I-95, EXIT 104 & SR-207",Ruther Glen,VA,180,3.611,37.92875,-77.45582
2923,LOVES TRAVEL STOPS #435,"I-95, EXIT 104 & SR-207",Ruther Glen,VA,180,3.589,37.92875,-77.45582
2924,HWY 190 FUEL STOP,US-190,Jasper                                  ,TX,610,3.13233333,30.8993883,-94.0310762
2926,EXIT 77 TRAVEL PLAZA,"I-81, EXIT 77 & SR-39",Harrisburg,PA,70,3.499,40.2663107,-76.8861122
2929,TA EXPRESS STEELE,"I-94, EXIT 200 & SR- 3",Steele,ND,390,3.599,46.8547446,-99.9155172
2935,CIRCLE K #2726163,"I-295, EXIT 22",Jacksonville,FL,75,3.299,30.369914,-81.660992
2937,FLYING J TRAVEL PLAZA #664,"I-75, EXIT 171",Walton,KY,300,3.08566666,38.8756194,-84.6102213
2956,PILOT TRAVEL CENTERS #275,"I-85, EXIT 39 I-77, EXIT 13",Charlotte,NC,46,3.55233333,35.2272086,-80.8430827
2963,SUPERPUMPER #26,"I-94, EXIT 258 & US-281",Jamestown,ND,390,3.629,46.906458,-98.705817
2967,PETRO STOPPING CENTER #317,"I-57, EXIT 71",Perrysburg,OH,550,3.78566666,41.539388,-83.644796
2968,E-Z MART #4460,"I-20,  EXIT 124",Monroe,LA,719,3.129,32.5025471,-92.116219
2977,DISCOUNT FUEL,"I-90, EXIT 150 & SR-73",Kadoka,SD,506,3.229,43.833882,-101.509866
2982,CIRCLE K #2723726,"I-59/I-20, EXIT 52 & US-11/US-43/SR-7",Knoxville,AL,705,3.089,40.414034,-79.993094
3003,CHEVRON,"I-20, EXIT 186",Delta                                   ,LA,760,2.994,34.9275851,-83.4833636
3008,BUSY BEE,"I-10, EXIT 283 & US-129",Live Oak,FL,10,3.779,30.2961892,-82.9842885
3022,TA GREENCASTLE TRAVEL CENTER,"I-81, EXIT 5",Greencastle,PA,70,3.959,39.790238,-77.726423
3030,Mr Ts Riverside,US-412,Cardwell                                ,MO,435,3.199,36.0391468,-90.2962776
3064,PORTS TO PLAINS TRAVEL PLAZA,US-50 & US-287,Lamar,CO,800,3.399,38.0871338,-102.6192251
3086,SPEEDWAY #4638,US-29,Madison Heights,VA,185,3.49566666,37.46611,-79.119099
3093,RSTORE #4488,US-51,Merrill,WI,395,3.24066666,45.249155,-89.680898
3096,HOBO PANTRY #6,US-431/SR-210,Dothan,AL,20,3.959,31.2028733,-85.367046
3118,MOBIL,"I-87, EXIT 42 & US-11",Champlain,NY,39,3.799,44.987976,-73.440739
